datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_US-CAR-CPLE_avg,carbon_intensity_exchange_US-CAR-CPLE_avg,power_net_import_US-CAR-CPLW_avg,carbon_intensity_exchange_US-CAR-CPLW_avg,power_net_import_US-CAR-DUK_avg,carbon_intensity_exchange_US-CAR-DUK_avg,power_net_import_US-MIDW-LGEE_avg,carbon_intensity_exchange_US-MIDW-LGEE_avg,power_net_import_US-MIDW-MISO_avg,carbon_intensity_exchange_US-MIDW-MISO_avg,power_net_import_US-NY-NYIS_avg,carbon_intensity_exchange_US-NY-NYIS_avg,power_net_import_US-TEN-TVA_avg,carbon_intensity_exchange_US-TEN-TVA_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_US-CAR-CPLE_avg,latest_forecasted_power_net_import_US-CAR-CPLW_avg,latest_forecasted_power_net_import_US-CAR-DUK_avg,latest_forecasted_power_net_import_US-MIDW-LGEE_avg,latest_forecasted_power_net_import_US-MIDW-MISO_avg,latest_forecasted_power_net_import_US-NY-NYIS_avg,latest_forecasted_power_net_import_US-TEN-TVA_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2020-01-01T00:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1577836800.0,US-MIDA-PJM,382.14,314.86,384.27,,227.19,97278.0,,,1342.0,7208.0,91412.0,eia.gov,56.39,9.53,56.7,9.41,32962.0,,,15082.0,5461.0,0.0,3697.0,39095.0,206.0,775.0,31156.37,0.0,0.0,14082.37,5062.49,0.08,3645.77,36550.25,190.94,723.72,0.0,0.0,,,-842.0,382.14,29.0,431.48,500.0,233.88,-213.0,382.14,-4969.0,382.14,-1184.0,382.14,813.0,215.78,5.13,0.63,130.82,275.47,271.73,0.35,,,98519.0,,,,,,,,,
2020-01-01T01:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1577840400.0,US-MIDA-PJM,377.11,310.43,379.62,,219.98,94547.0,,,1513.0,6969.0,89091.0,eia.gov,55.79,9.13,56.15,8.99,32960.0,,,14334.0,5812.0,0.0,2691.0,37755.0,208.0,787.0,31257.23,0.0,0.0,13397.57,5392.29,0.03,2741.08,35374.67,192.91,735.21,0.0,0.0,,,-763.0,377.11,26.0,440.44,472.0,245.86,-125.0,377.11,-4951.0,377.11,-1130.0,377.11,1015.0,202.29,5.2,0.51,,275.16,271.59,,,,95499.0,,,,,,,,,
2020-01-01T02:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:43.689021+00:00,1577844000.0,US-MIDA-PJM,375.74,309.21,378.52,,211.23,91873.0,,,1553.0,6655.0,86771.0,eia.gov,55.68,8.31,56.08,8.14,32874.0,,,13802.0,5727.0,0.0,1753.0,36719.0,212.0,786.0,31248.33,0.0,0.0,12913.06,5321.98,0.0,1885.99,34468.88,196.9,735.86,0.0,0.0,,,-801.0,375.74,23.0,442.93,423.0,236.0,-279.0,375.74,-4623.0,375.74,-952.0,375.74,1107.0,196.95,5.26,0.33,,274.87,271.38,,,,90789.0,,,,,,,,,
2020-01-01T03:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1577847600.0,US-MIDA-PJM,373.2,307.19,375.42,,215.33,88865.0,,,1250.0,6270.0,83845.0,eia.gov,55.26,7.56,55.57,7.45,32862.0,,,13256.0,5654.0,0.0,964.0,35117.0,211.0,801.0,31172.23,0.0,0.0,12408.39,5264.81,0.0,1073.09,32979.2,196.32,750.95,0.0,0.0,,,-723.0,373.2,21.0,445.64,372.0,221.62,-457.0,373.2,-4187.0,373.2,-903.0,373.2,857.0,206.95,5.05,0.38,0.0,275.04,271.72,0.1,,,85936.0,,,,,,,,,
2020-01-01T04:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1577851200.0,US-MIDA-PJM,360.48,295.6,362.43,,216.85,86077.0,,,1172.0,5917.0,81332.0,eia.gov,53.81,7.54,54.09,7.45,33103.0,,,11938.0,5479.0,0.0,933.0,33628.0,214.0,782.0,31432.64,0.0,0.0,11199.49,5115.11,0.0,1015.45,31635.04,199.49,734.78,0.0,0.0,,,-538.0,360.48,21.0,451.82,396.0,209.92,-265.0,360.48,-4556.0,360.48,-558.0,360.48,755.0,213.95,5.02,0.16,,274.71,271.49,,,,82227.0,,,,,,,,,
2020-01-01T05:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1577854800.0,US-MIDA-PJM,356.75,294.67,358.29,,220.74,84281.0,,,954.0,5679.0,79556.0,eia.gov,51.76,9.06,51.96,9.02,32886.0,,,12793.0,6905.0,0.0,696.0,30151.0,212.0,638.0,31168.97,0.0,0.0,11997.48,6452.78,0.0,754.09,28385.22,197.88,599.57,0.0,0.0,,,-559.0,356.75,12.0,481.43,273.0,206.37,-240.0,356.75,-4351.0,356.75,-529.0,356.75,669.0,221.93,5.04,0.02,,274.49,271.24,,,,79789.0,,,,,,,,,
2020-01-01T06:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-02-10T02:39:04.634021+00:00,1577858400.0,US-MIDA-PJM,370.16,306.14,371.43,,222.54,83229.0,,,718.0,7030.0,76917.0,eia.gov,53.76,6.38,53.92,6.33,33083.0,,,13080.0,4762.0,0.0,503.0,30802.0,213.0,786.0,30653.85,0.0,0.07,12022.32,4372.29,0.0,537.71,28412.17,195.17,723.43,0.0,0.0,,,-551.0,370.16,4.0,498.49,181.0,205.26,-219.0,370.16,-6260.0,370.16,70.0,200.52,463.0,230.24,4.97,-0.07,0.0,274.26,271.02,0.16,,,78767.0,,,,,,,,,
2020-01-01T07:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-02-10T02:47:49.308902+00:00,1577862000.0,US-MIDA-PJM,368.38,304.42,369.53,,221.38,81521.0,,,641.0,7304.0,74858.0,eia.gov,53.6,5.73,53.75,5.68,33070.0,,,12638.0,4141.0,0.0,492.0,30171.0,219.0,790.0,30441.13,0.0,0.03,11548.9,3779.49,0.0,511.55,27654.75,199.54,722.6,0.0,0.0,,,-579.0,368.38,5.0,497.7,190.0,204.42,-186.0,368.38,-6539.0,368.38,40.0,199.21,406.0,228.09,4.9,-0.1,,274.0,270.78,,,,78613.0,,,,,,,,,
2020-01-01T08:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1577865600.0,US-MIDA-PJM,364.62,301.07,365.87,,221.04,81103.0,,,710.0,7088.0,74725.0,eia.gov,53.12,6.16,53.28,6.1,32942.0,,,12382.0,4369.0,0.0,581.0,29844.0,221.0,764.0,30428.36,0.0,0.0,11348.39,3996.77,0.0,609.37,27440.44,201.86,699.8,0.0,0.0,,,-660.0,364.62,3.0,497.45,135.0,205.2,-118.0,364.62,-6253.0,364.62,-57.0,364.62,572.0,223.33,4.74,-0.07,,273.75,270.63,,,,79318.0,,,,,,,,,
2020-01-01T09:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1577869200.0,US-MIDA-PJM,370.14,306.44,371.43,,214.15,82122.0,,,677.0,5629.0,77170.0,eia.gov,53.47,6.33,53.63,6.25,32945.0,,,13113.0,4111.0,0.0,1020.0,29946.0,221.0,766.0,31021.81,0.0,0.0,12257.93,3837.43,0.0,1050.21,28081.05,205.98,715.6,0.0,0.0,,,-732.0,370.14,2.0,494.77,74.0,211.31,-141.0,370.14,-4732.0,370.14,-24.0,370.14,601.0,213.56,4.32,0.01,0.0,273.62,270.55,0.04,,,81226.0,,,,,,,,,
2020-01-01T10:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-02-10T02:47:19.790578+00:00,1577872800.0,US-MIDA-PJM,365.62,301.16,367.42,,215.58,82481.0,,,989.0,6833.0,76637.0,eia.gov,53.74,6.21,53.99,6.06,32956.0,,,12283.0,3861.0,0.0,1136.0,31291.0,218.0,736.0,30690.2,0.0,0.1,11329.44,3556.56,0.0,1203.98,28974.73,200.16,681.82,0.0,0.0,,,-701.0,365.62,16.0,460.09,172.0,215.01,-151.0,365.62,-5981.0,365.62,140.0,208.2,661.0,211.37,4.15,0.13,,273.4,270.35,,,,84201.0,,,,,,,,,
2020-01-01T11:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-02-10T02:47:49.308902+00:00,1577876400.0,US-MIDA-PJM,367.48,302.2,369.41,,213.11,83698.0,,,1050.0,7782.0,76966.0,eia.gov,54.36,6.18,54.62,5.99,32961.0,,,12272.0,3515.0,0.0,1502.0,32508.0,217.0,723.0,30369.18,0.0,0.11,11197.29,3203.72,0.0,1555.55,29780.22,197.09,662.85,0.0,0.0,,,-827.0,367.48,17.0,450.66,188.0,208.62,-139.0,367.48,-6816.0,367.48,167.0,218.89,678.0,206.97,4.05,0.23,,273.24,270.17,,,,87588.0,,,,,,,,,
2020-01-01T12:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-02-10T02:48:49.520655+00:00,1577880000.0,US-MIDA-PJM,365.69,300.21,367.56,,220.19,84654.0,,,1087.0,7461.0,78280.0,eia.gov,54.39,6.61,54.64,6.42,32960.0,,,12094.0,3653.0,0.0,1782.0,33203.0,215.0,747.0,30530.89,0.0,0.12,11098.36,3345.74,0.35,1828.11,30590.97,196.3,689.15,0.0,0.0,,,-846.0,365.69,23.0,461.86,275.0,214.75,-156.0,365.69,-6459.0,365.69,215.0,231.69,574.0,208.81,3.92,0.39,0.0,273.07,270.04,0.08,,,89722.0,,,,,,,,,
2020-01-01T13:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-02-10T02:39:04.634021+00:00,1577883600.0,US-MIDA-PJM,361.12,296.14,362.44,,223.15,85822.0,,,820.0,8028.0,78614.0,eia.gov,53.77,7.74,53.96,7.63,32968.0,,,11992.0,4369.0,368.0,1810.0,33347.0,214.0,754.0,30259.08,0.0,0.07,10930.02,3970.45,336.9,1775.47,30458.08,194.2,689.74,0.0,0.0,,,-760.0,361.12,18.0,431.11,309.0,225.58,-222.0,361.12,-7046.0,361.12,112.0,237.05,381.0,207.27,3.86,0.6,,273.06,270.0,,,,90020.0,,,,,,,,,
2020-01-01T14:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-02-10T02:47:19.790578+00:00,1577887200.0,US-MIDA-PJM,354.15,290.23,356.02,,218.59,85835.0,,,1180.0,9190.0,77825.0,eia.gov,52.62,8.81,52.86,8.66,33026.0,,,11843.0,4751.0,835.0,1847.0,32582.0,213.0,738.0,30011.49,0.0,0.19,10640.0,4262.41,758.57,1838.53,29451.64,190.52,671.64,0.0,0.0,,,-676.0,354.15,18.0,397.45,370.0,210.44,-217.0,354.15,-8297.0,354.15,354.0,241.57,438.0,199.56,4.17,0.76,,273.9,270.16,,,,88874.0,,,,,,,,,
2020-01-01T15:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-02-10T02:39:04.634021+00:00,1577890800.0,US-MIDA-PJM,358.93,294.1,360.86,,203.13,85828.0,,,1060.0,7980.0,78908.0,eia.gov,53.55,7.82,53.83,7.68,33039.0,,,11851.0,4444.0,911.0,1236.0,33401.0,211.0,735.0,30481.78,0.0,0.07,10816.09,4044.79,844.79,1281.86,30569.21,191.63,676.08,0.0,1.7,,,-674.0,358.93,15.0,366.96,365.0,204.58,-175.0,358.93,-7131.0,358.93,128.0,245.2,552.0,187.97,4.29,0.92,89.28,275.31,270.3,0.03,,,87540.0,,,,,,,,,
2020-01-01T16:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1577894400.0,US-MIDA-PJM,355.79,291.11,357.55,,195.27,86081.0,,,946.0,6224.0,80803.0,eia.gov,53.28,8.21,53.56,8.09,33018.0,,,11567.0,4878.0,974.0,1108.0,33571.0,212.0,753.0,31121.48,0.0,0.0,10795.81,4535.06,924.35,1157.19,31353.08,196.85,705.66,0.0,13.52,,,-612.0,355.79,12.0,366.56,367.0,205.55,-190.0,355.79,-5417.0,355.79,-5.0,355.79,567.0,184.99,4.37,1.17,,276.44,270.53,,,,86430.0,,,,,,,,,
2020-01-01T17:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-02-10T02:39:04.634021+00:00,1577898000.0,US-MIDA-PJM,348.1,284.98,350.44,,204.33,85578.0,,,1391.0,5361.0,81608.0,eia.gov,51.8,9.38,52.16,9.19,33079.0,,,11488.0,5788.0,984.0,1089.0,32173.0,211.0,766.0,31680.1,0.0,0.13,10851.68,5446.85,947.23,1227.0,30497.93,198.01,729.37,0.0,29.7,,,-363.0,348.1,11.0,366.82,384.0,205.8,-166.0,348.1,-4832.0,348.1,199.0,252.11,797.0,189.45,4.45,1.48,,277.4,270.76,,,,85236.0,,,,,,,,,
2020-01-01T18:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-02-10T02:39:07.233507+00:00,1577901600.0,US-MIDA-PJM,342.41,280.27,344.78,,204.47,84562.0,,,1451.0,5805.0,80208.0,eia.gov,50.83,9.86,51.18,9.69,33087.0,,,11224.0,6132.0,924.0,1138.0,31053.0,213.0,791.0,31528.22,0.0,0.16,10535.69,5736.88,886.15,1253.31,29286.91,198.64,749.27,0.0,32.77,,,-345.0,342.41,9.0,338.78,384.0,194.98,-134.0,342.41,-5326.0,342.41,245.0,251.13,813.0,193.4,4.52,1.68,235.56,278.16,271.0,0.04,,,84559.0,,,,,,,,,
2020-01-01T19:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-02-10T02:39:04.634021+00:00,1577905200.0,US-MIDA-PJM,341.82,279.85,344.12,,204.15,84437.0,,,1406.0,5598.0,80245.0,eia.gov,50.7,9.93,51.05,9.8,33062.0,,,11216.0,6281.0,866.0,1125.0,30889.0,210.0,788.0,31591.37,0.0,0.14,10555.02,5887.47,833.0,1209.19,29185.36,196.32,748.32,0.0,38.82,,,-228.0,341.82,12.0,341.99,458.0,194.26,-118.0,341.82,-5252.0,341.82,203.0,252.11,733.0,194.79,4.47,1.87,,278.66,271.2,,,,85193.0,,,,,,,,,
2020-01-01T20:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-02-10T02:47:49.308902+00:00,1577908800.0,US-MIDA-PJM,343.49,281.26,345.54,,202.82,84308.0,,,1228.0,5672.0,79864.0,eia.gov,51.01,9.53,51.32,9.47,33060.0,,,11213.0,6229.0,573.0,1179.0,31060.0,209.0,785.0,31517.92,0.0,0.02,10542.32,5827.74,550.71,1210.94,29258.05,195.15,740.53,0.0,20.62,,,-301.0,343.49,15.0,338.22,409.0,193.07,-123.0,343.49,-5248.0,343.49,20.0,252.79,784.0,204.04,4.22,1.99,,278.83,271.42,,,,88743.0,,,,,,,,,
2020-01-01T21:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:43.689021+00:00,1577912400.0,US-MIDA-PJM,344.39,281.49,346.25,,208.01,85980.0,,,1168.0,5996.0,81152.0,eia.gov,51.53,9.76,51.8,9.73,33076.0,,,11165.0,6357.0,128.0,1882.0,32377.0,207.0,788.0,31415.86,0.0,0.0,10468.85,5930.52,122.81,1868.88,30414.11,192.77,738.2,0.0,0.0,,,-238.0,344.39,19.0,346.35,369.0,195.63,-54.0,344.39,-5666.0,344.39,-38.0,344.39,780.0,210.49,3.32,2.12,307.97,278.64,271.85,0.0,,,95258.0,,,,,,,,,
2020-01-01T22:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-02-10T02:39:04.634021+00:00,1577916000.0,US-MIDA-PJM,356.36,291.14,358.18,,218.89,93260.0,,,1235.0,6242.0,88253.0,eia.gov,53.64,10.69,53.91,10.63,33074.0,,,12344.0,6553.0,0.0,3361.0,36930.0,208.0,790.0,31473.96,0.0,0.06,11600.61,6131.71,0.43,3305.63,34802.05,194.27,744.3,0.0,0.0,,,-215.0,356.36,23.0,394.46,334.0,213.12,-27.0,356.36,-6000.0,356.36,79.0,258.19,799.0,212.36,2.54,2.11,,277.47,272.0,,,,96873.0,,,,,,,,,
2020-01-01T23:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-02-10T02:48:49.520655+00:00,1577919600.0,US-MIDA-PJM,359.43,293.97,361.09,,240.32,95778.0,,,1334.0,6433.0,90679.0,eia.gov,53.93,11.39,54.19,11.28,33067.0,,,12940.0,6945.0,0.0,3863.0,37956.0,210.0,797.0,31448.22,0.0,0.11,12193.56,6494.98,0.32,3830.33,35764.33,196.09,751.05,0.0,0.0,,,-305.0,359.43,25.0,432.63,334.0,237.14,37.0,919.17,-6128.0,359.43,112.0,255.09,826.0,203.37,2.23,2.26,,276.56,271.82,,,,96662.0,,,,,,,,,
2020-01-02T00:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-02-10T02:39:04.634021+00:00,1577923200.0,US-MIDA-PJM,362.59,296.68,364.25,,262.72,95765.0,,,1600.0,7027.0,90338.0,eia.gov,54.46,10.86,54.75,10.73,33061.0,,,13023.0,7138.0,0.0,3136.0,38412.0,206.0,789.0,31325.92,0.0,0.16,12248.56,6636.98,0.28,3173.95,36021.29,191.14,739.73,0.0,0.0,,,-367.0,362.59,22.0,439.82,373.0,250.58,82.0,915.95,-6660.0,362.59,177.0,249.36,946.0,209.27,2.2,2.42,167.34,276.33,271.85,0.01,,,96061.0,,,,,,,,,
2020-01-02T01:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-02-10T02:39:04.634021+00:00,1577926800.0,US-MIDA-PJM,371.25,305.15,373.03,,273.98,96118.0,,,1763.0,7191.0,90690.0,eia.gov,55.13,10.29,55.44,10.16,33071.0,,,14049.0,7524.0,0.0,2238.0,38236.0,209.0,791.0,31357.79,0.0,0.12,13219.0,6987.58,0.01,2346.11,35845.36,193.65,740.38,0.0,0.0,,,-370.0,371.25,21.0,449.26,394.0,255.65,114.0,915.94,-6821.0,371.25,139.0,244.0,1095.0,214.19,2.22,2.63,,276.26,271.89,,,,93795.0,,,,,,,,,
2020-01-02T02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:16.918659+00:00,1577930400.0,US-MIDA-PJM,368.7,303.07,370.22,,281.74,94278.0,,,1654.0,6778.0,89154.0,eia.gov,54.73,10.02,55.01,9.91,33068.0,,,13676.0,7683.0,0.0,1662.0,37216.0,207.0,766.0,31424.99,0.0,0.0,12922.04,7155.5,0.0,1779.31,34962.09,192.39,717.68,0.0,0.0,,,-321.0,368.7,21.0,453.87,354.0,253.1,132.0,918.12,-6320.0,368.7,-137.0,368.7,1147.0,214.2,2.24,2.81,,276.2,271.9,,,,90176.0,,,,,,,,,
2020-01-02T03:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1577934000.0,US-MIDA-PJM,361.4,297.1,363.47,,221.67,90677.0,,,1339.0,6291.0,85725.0,eia.gov,53.49,9.85,53.79,9.75,33062.0,,,13047.0,7696.0,0.0,1146.0,34738.0,209.0,779.0,31429.63,0.0,0.0,12249.07,7183.24,0.0,1258.12,32679.07,194.72,731.14,0.0,0.0,,,-193.0,361.4,22.0,451.16,378.0,243.88,-72.0,361.4,-5909.0,361.4,-117.0,361.4,939.0,207.36,2.06,3.15,0.0,276.5,272.06,0.0,,,86036.0,,,,,,,,,
2020-01-02T04:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1577937600.0,US-MIDA-PJM,355.35,292.11,357.49,,225.71,87918.69,0.0,0.0,1448.0,5859.0,83507.69,"eia.gov,pjm.com",52.46,9.81,52.76,9.75,32954.69,,,12512.57,7659.03,0.0,914.69,32904.64,210.05,763.03,31508.63,0.0,0.0,11792.44,7174.53,0.0,1013.6,31103.56,196.29,718.64,0.0,0.0,0.0,,-185.0,355.35,19.0,417.15,373.0,243.07,-4.0,355.35,-5616.0,355.35,-54.0,355.35,1056.0,216.14,2.12,3.25,,276.49,272.04,,,,83206.0,,,,,,,,,
2020-01-02T05:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:16.918659+00:00,1577941200.0,US-MIDA-PJM,362.99,298.5,365.06,,249.41,84201.43,0.0,0.0,1537.0,5872.0,79866.43,"eia.gov,pjm.com",53.71,6.76,54.01,6.7,33082.5,,,12154.16,5126.47,0.0,511.47,32322.67,214.13,790.02,31578.07,0.0,0.0,11455.04,4794.92,0.0,600.34,30497.15,199.48,741.44,0.0,0.0,0.0,,-82.0,363.01,15.0,431.92,407.0,225.55,47.0,911.98,-5696.0,363.01,-94.0,363.01,1068.0,226.78,2.11,3.35,,276.44,272.01,,,,80067.0,,,,,,,,,
2020-01-02T06:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1577944800.0,US-MIDA-PJM,346.04,282.99,347.72,,244.58,85581.85,0.0,0.0,1422.0,6219.0,80784.85,"eia.gov,pjm.com",51.84,9.4,52.09,9.42,32935.82,,,11154.79,7243.29,0.0,822.76,32486.46,216.22,722.51,31307.41,0.0,0.0,10468.31,6742.8,0.0,854.16,30535.19,200.78,676.2,0.0,0.0,0.0,,-36.0,346.03,17.0,438.92,433.0,220.61,25.0,911.45,-6025.0,346.03,-158.0,346.03,947.0,234.45,2.12,3.36,0.0,276.42,272.01,0.0,,,79471.0,,,,,,,,,
2020-01-02T07:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1577948400.0,US-MIDA-PJM,346.94,283.59,348.37,,269.39,86338.21,0.0,0.0,1592.0,6315.0,81615.21,"eia.gov,pjm.com",52.09,9.48,52.34,9.51,32936.17,,,11176.95,7435.99,0.0,778.23,33128.03,219.31,663.51,31359.23,0.0,0.0,10538.33,6920.97,0.0,818.89,31145.01,203.58,629.18,0.0,0.0,0.0,,47.0,255.36,18.0,440.01,450.0,221.72,87.0,914.28,-6080.0,346.94,-235.0,346.94,990.0,231.94,2.06,3.38,,276.38,272.03,,,,79891.0,,,,,,,,,
2020-01-02T08:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:43.689021+00:00,1577952000.0,US-MIDA-PJM,345.94,283.01,347.5,,263.67,85405.25,0.0,0.0,1620.0,6571.0,80454.25,"eia.gov,pjm.com",51.74,9.34,51.99,9.38,32986.19,,,11192.35,7213.66,0.0,800.22,32341.96,224.17,646.71,31308.36,0.0,0.0,10497.03,6687.41,0.0,829.34,30296.61,207.26,628.23,0.0,0.0,0.0,,159.0,257.7,19.0,440.32,479.0,222.06,72.0,910.02,-6375.0,345.93,-196.0,345.93,891.0,231.11,1.92,3.42,,276.34,272.06,,,,81926.0,,,,,,,,,
